PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tyler Higbee,2555364,TE,LAR,ARI,,,,,,5,91,1,,,,,0.00,,5,5,5,6,83,,,,76,0.00
Elijah Higgins,2570068,TE,ARI,@LAR,,,,,,3,28,,,,,,0.00,,3,3,3,3,100,,,,77,0.00
Julian Hill,2571129,TE,MIA,@NE,,,,,,1,8,,,,,,0.00,,1,1,1,1,100,,,,78,0.00
Taysom Hill,2558954,TE,NO,@ATL,,,,,,3,32,,,,,,0.00,,3,3,3,3,100,,,,79,0.00
T.J. Hockenson,2562378,TE,MIN,GB,,,,,,,,,,,,,0.00,,,,,,,,,,80,0.00
Dallin Holker,2573373,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,81,0.00
Austin Hooper,2555415,TE,NE,MIA,,,,,,1,5,,,,,,0.00,,1,1,1,1,100,,,,82,0.00
Zach Horton,2574111,TE,DET,@CHI,,,,,,,,,,,,,0.00,,,,,,,,,,83,0.00
Tanner Hudson,2561215,TE,CIN,CLE,,,,,,,,,,,,,0.00,,,,,,,,,,84,0.00
Hayden Hurst,2560747,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,85,0.00
Tyree Jackson,2562435,TE,WAS,@PHI,,,,,,,,,,,,,0.00,,,,,,,,,,86,0.00
Michael Jacobson,2567204,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,87,0.00
E.J. Jenkins,2570602,TE,PHI,WAS,,,,,,,,,,,,,0.00,,,,,,,,,,88,0.00
Juwan Johnson,2564676,TE,NO,@ATL,,,,,,3,61,,,,,1,0.00,,3,3,3,5,60,,,,89,0.00
Neal Johnson,2573719,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,90,0.00
Theo Johnson,2572333,TE,NYG,DAL,,,,,,,,,,,,,0.00,,,,,,,,,,91,0.00
Brevin Jordan,2566130,TE,HOU,IND,,,,,,,,,,,,,0.00,,,,,,,,,,92,0.00
Nikola Kalinic,2567706,TE,CHI,DET,,,,,,,,,,,,,0.00,,,,,,,,,,93,0.00
Nick Kallerup,2574564,TE,SEA,@SF,,,,,,,,,,,,,0.00,,,,,,,,,,94,0.00
Dalton Keene,2564616,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,95,0.00
Travis Kelce,2540258,TE,KC,@LV,,,,,,3,12,,,,,1,0.00,,3,3,3,6,50,,,,96,0.00
Ko Kieft,2568306,TE,TB,CAR,,,,,,,,,,,,,0.00,,,,,,,,,,97,0.00
Dalton Kincaid,2569594,TE,BUF,NYJ,,,,,,3,48,,,,,,0.00,,3,3,3,3,100,,,,98,0.00
George Kittle,2558266,TE,SF,SEA,,,,,,5,29,,,,,,0.00,,5,5,5,7,71,,,,99,0.00
Stevo Klotz,2574520,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,100,0.00
Cole Kmet,2563704,TE,CHI,DET,,,,,,2,16,,,,1,,0.00,,2,2,2,3,67,,,,101,0.00
Dawson Knox,2562681,TE,BUF,NYJ,,,,,,2,24,1,,,,,0.00,,2,2,2,2,100,1,,,102,0.00
Charlie Kolar,2567280,TE,BAL,@PIT,,,,,,,,,,,,,0.00,,,,,,,,,,103,0.00
Tucker Kraft,2569768,TE,GB,@MIN,,,,,,,,,,,,,0.00,,,,,,,,,,104,0.00
Lucas Krull,2569092,TE,DEN,LAC,,,,,,,,,,,,,0.00,,,,,,,,,,105,0.00
Zack Kuntz,2570182,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,106,0.00
Luke Lachey,2574173,TE,HOU,IND,,,,,,,,,,,,,0.00,,,,,,,,,,107,0.00
Marshall Lang,2574566,TE,NE,MIA,,,,,,,,,,,,,0.00,,,,,,,,,,108,0.00
Sam LaPorta,2569726,TE,DET,@CHI,,,,,,,,,,,,,0.00,,,,,,,,,,109,0.00
Cameron Latu,2570302,TE,PHI,WAS,,,,,,,,,,,,,0.00,,,,,,,,,,110,0.00
Keleki Latu,2573965,TE,BUF,NYJ,,,,,,3,31,,,,,,0.00,,3,3,3,3,100,,,,111,0.00
Marcedes Lewis,2495888,TE,DEN,LAC,,,,,,,,,,,,,0.00,,,,,,,,,,112,0.00
Isaiah Likely,2567283,TE,BAL,@PIT,,,,,,2,32,,,,,,0.00,,2,2,2,2,100,,,,113,0.00
Caleb Lohner,2574093,TE,DEN,LAC,,,,,,,,,,,,,0.00,,,,,,,,,,114,0.00
Hunter Long,2566286,TE,JAX,TEN,,,,,,,,,,,,,0.00,,,,,,,,,,115,0.00
Colston Loveland,2574014,TE,CHI,DET,,,,,,10,91,1,,,,,0.00,,10,10,10,13,77,2,1,1,116,0.00
Johnny Lumpkin,2571225,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,117,0.00
Tyler Mabry,2565168,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Will Mallory,2569849,TE,IND,@HOU,,,,,,,,,,,,,0.00,,,,,,,,,,119,0.00
Maximilian Mang,2574192,TE,NYG,DAL,,,,,,,,,,,,,0.00,,,,,,,,,,120,0.00
Chris Manhertz,2552622,TE,NYG,DAL,,,,,,,,,,,,,0.00,,,,,1,,,,,121,0.00
David Martin-Robinson,2573467,TE,TEN,@JAX,,,,,,1,14,,,,,,0.00,,1,1,1,3,33,,,,122,0.00
Moliki Matavao,2574401,TE,NO,@ATL,,,,,,,,,,,,,0.00,,,,,,,,,,123,0.00
Michael Mayer,2570032,TE,LV,KC,,,,,,3,47,,,,,,0.00,,3,3,3,5,60,,,,124,0.00
Trey McBride,2568117,TE,ARI,@LAR,,,,,,7,65,,,,,,0.00,,7,7,7,8,88,,,,125,0.00
Sean McKeon,2563854,TE,IND,@HOU,,,,,,,,,,,,,0.00,,,,,,,,,,126,0.00
Tre' McKitty,2566490,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Tanner McLachlan,2571937,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,128,0.00
James Mitchell,2567556,TE,CAR,@TB,,,,,,,,,,,,,0.00,,,,,,,,,,129,0.00
Zaire Mitchell-Paden,2568654,TE,NO,@ATL,,,,,,,,,,,,,0.00,,,,,,,,,,130,0.00
Foster Moreau,2562317,TE,NO,@ATL,,,,,,,,,,,,,0.00,,,,,,,,,,131,0.00
Quintin Morris,2566641,TE,JAX,TEN,,,,,,1,5,1,,,,,0.00,,1,1,1,1,100,1,,,132,0.00
Johnny Mundt,2558875,TE,JAX,TEN,,,,,,1,16,,,,,,0.00,,1,1,1,1,100,,,,133,0.00
Jordan Murray,2571714,TE,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,134,0.00
